ID,Marital Status,Gender, Income ,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Purchased Bike
26298,married,female,50000.0,1,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,34,1
25419,single,male,50000.0,2,Bachelors,Skilled Manual,0,1,0-1 Miles,North America,38,1
13343,married,female,90000.0,5,Bachelors,Management,1,2,1-2 Miles,North America,63,1
11303,single,female,90000.0,4,High School,Professional,0,3,1-2 Miles,North America,45,1
21693,single,female,60000.0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,40,0
28056,married,male,70000.0,2,Partial High School,Skilled Manual,1,2,10+ Miles,North America,53,0
11788,single,female,70000.0,1,Graduate Degree,Professional,1,0,2-5 Miles,North America,34,0
22296,married,male,70000.0,0,Bachelors,Professional,0,1,0-1 Miles,North America,38,0
15319,married,female,70000.0,4,Bachelors,Management,0,1,1-2 Miles,North America,59,0
17654,single,female,40000.0,3,Partial College,Clerical,1,1,1-2 Miles,North America,30,1
14662,married,male,60000.0,1,Bachelors,Professional,1,1,0-1 Miles,North America,48,1
17541,married,female,40000.0,4,High School,Skilled Manual,1,2,2-5 Miles,North America,43,0
13886,married,female,70000.0,4,Graduate Degree,Professional,1,0,2-5 Miles,North America,35,1
13073,married,female,60000.0,0,Partial College,Professional,1,2,5-10 Miles,North America,30,0
21940,married,male,90000.0,5,Graduate Degree,Professional,1,0,0-1 Miles,North America,47,1
20196,married,male,60000.0,1,Partial College,Skilled Manual,1,1,2-5 Miles,North America,45,1
23491,single,male,100000.0,0,Partial College,Professional,0,4,1-2 Miles,North America,45,0
16651,married,female,120000.0,2,Bachelors,Management,1,3,5-10 Miles,North America,62,0
16813,married,male,60000.0,2,Partial College,Professional,1,2,10+ Miles,North America,55,0
16007,married,female,90000.0,5,Bachelors,Management,1,2,1-2 Miles,North America,66,1
27434,single,male,70000.0,4,Partial College,Professional,1,1,10+ Miles,North America,56,0
27756,single,female,50000.0,3,Bachelors,Skilled Manual,0,1,0-1 Miles,North America,40,0
23818,married,female,50000.0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,33,1
19012,married,male,80000.0,3,Bachelors,Management,1,1,1-2 Miles,North America,56,0
18329,single,male,30000.0,0,Partial High School,Clerical,0,2,5-10 Miles,North America,27,0
29037,married,male,60000.0,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,39,0
26576,married,female,60000.0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,31,0
12192,single,female,60000.0,2,Partial High School,Skilled Manual,0,2,1-2 Miles,North America,51,0
14887,married,female,30000.0,1,High School,Clerical,1,1,5-10 Miles,North America,52,0
11734,married,male,60000.0,1,Partial College,Skilled Manual,0,1,0-1 Miles,North America,47,0
17462,married,male,70000.0,3,Graduate Degree,Management,1,2,5-10 Miles,North America,53,1
20659,married,male,70000.0,3,Graduate Degree,Professional,1,0,0-1 Miles,North America,35,1
28004,married,female,60000.0,3,Bachelors,Management,1,2,10+ Miles,North America,66,0
19741,single,female,80000.0,4,Graduate Degree,Management,1,2,5-10 Miles,North America,65,0
17450,married,male,80000.0,5,Partial College,Professional,1,3,5-10 Miles,North America,45,0
17337,single,male,40000.0,0,High School,Skilled Manual,1,1,5-10 Miles,North America,31,0
18594,single,female,80000.0,3,Bachelors,Skilled Manual,1,3,10+ Miles,North America,40,1
15982,married,male,110000.0,5,Partial College,Professional,1,4,2-5 Miles,North America,46,0
28625,single,male,40000.0,2,Partial College,Clerical,0,1,1-2 Miles,North America,47,1
11269,single,male,130000.0,2,Graduate Degree,Management,1,2,0-1 Miles,North America,41,0
25148,married,male,60000.0,2,High School,Professional,0,2,1-2 Miles,North America,48,1
13920,single,female,50000.0,4,Bachelors,Skilled Manual,1,2,0-1 Miles,North America,42,0
23704,single,male,40000.0,5,High School,Professional,1,4,10+ Miles,North America,60,1
28972,single,female,60000.0,3,Graduate Degree,Management,1,2,10+ Miles,North America,66,0
22730,married,male,70000.0,5,Bachelors,Management,1,2,10+ Miles,North America,63,0
29134,married,male,60000.0,4,Bachelors,Skilled Manual,0,3,10+ Miles,North America,42,0
14332,single,female,30000.0,0,High School,Skilled Manual,0,2,5-10 Miles,North America,26,0
19117,single,female,60000.0,1,Graduate Degree,Professional,1,0,2-5 Miles,North America,36,1
22864,married,male,90000.0,2,Partial College,Professional,0,0,5-10 Miles,North America,49,1
11292,single,male,150000.0,1,Partial College,Professional,0,3,0-1 Miles,North America,44,1
13466,married,male,80000.0,5,Partial College,Professional,1,3,1-2 Miles,North America,46,0
23731,married,male,60000.0,2,High School,Professional,1,2,2-5 Miles,North America,54,1
28672,single,male,70000.0,4,Graduate Degree,Professional,1,0,2-5 Miles,North America,35,1
11809,married,male,60000.0,2,Bachelors,Skilled Manual,1,0,0-1 Miles,North America,38,1
19664,single,male,100000.0,3,Bachelors,Management,0,3,1-2 Miles,North America,38,0
12121,single,male,60000.0,3,High School,Professional,1,2,10+ Miles,North America,53,1
23316,single,male,30000.0,3,Partial College,Clerical,0,2,1-2 Miles,Pacific,59,1
12610,married,female,30000.0,1,Bachelors,Clerical,1,0,0-1 Miles,Europe,47,0
27183,single,male,40000.0,2,Partial College,Clerical,1,1,1-2 Miles,Europe,35,1
22400,married,male,10000.0,0,Partial College,Manual,0,1,0-1 Miles,Pacific,26,1
20942,single,female,20000.0,0,High School,Manual,0,1,5-10 Miles,Europe,31,0
